county,date,aqi_mean,aqi_max,pm25_mean,pm25_max,observation_count,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,fire_event_count_radius,smoke_present,min_fire_distance_km,fire_radius_km,aqi_lag_1,aqi_lag_2,aqi_lag_3,aqi_roll3_mean,aqi_roll7_mean,target_next_day_aqi,target_next_day_exceedance
Tulare,2021-11-19,77.625,122.0,,,24.0,15.6,19.0,12.2,0.0,5.6,0.0,0.0,1500.0,150.0,86.58333333333333,94.83333333333331,83.29166666666667,88.23611111111107,85.67261904761907,110.66666666666669,1.0
Tulare,2021-11-20,110.66666666666669,140.0,,,24.0,13.45,16.3,10.6,0.0,5.3,0.0,0.0,1500.0,150.0,77.625,86.58333333333333,94.83333333333331,86.34722222222217,85.92857142857143,115.625,1.0
Tulare,2021-11-21,115.625,146.0,,,24.0,15.35,19.7,11.0,0.0,7.2,0.0,0.0,1500.0,150.0,110.66666666666669,77.625,86.58333333333333,91.62499999999996,90.75000000000001,71.91666666666667,0.0
Tulare,2021-11-22,71.91666666666667,107.0,,,24.0,16.95,20.2,13.7,0.0,5.2,0.0,0.0,1500.0,150.0,115.625,110.66666666666669,77.625,101.30555555555553,92.1607142857143,55.75,0.0
Tulare,2021-11-23,55.75,73.0,,,24.0,14.45,17.4,11.5,0.0,7.3,0.0,0.0,1500.0,150.0,71.91666666666667,115.625,110.66666666666669,99.40277777777776,91.5059523809524,78.5,0.0
Tulare,2021-11-24,78.5,87.0,,,24.0,11.55,15.6,7.5,0.0,5.2,0.0,0.0,1500.0,150.0,55.75,71.91666666666667,115.625,81.09722222222219,87.57142857142857,70.45833333333333,0.0
Tulare,2021-11-25,70.45833333333333,91.0,,,24.0,14.1,18.6,9.6,0.0,4.7,0.0,0.0,1500.0,150.0,78.5,55.75,71.91666666666667,68.72222222222219,85.23809523809526,56.458333333333336,0.0
Tulare,2021-11-26,56.458333333333336,69.0,,,24.0,14.35,18.2,10.5,0.0,5.8,0.0,0.0,1500.0,150.0,70.45833333333333,78.5,55.75,68.23611111111107,82.93452380952382,66.70833333333333,0.0
Tulare,2021-11-27,66.70833333333333,80.0,,,24.0,16.299999999999997,20.9,11.7,0.0,3.5,0.0,0.0,1500.0,150.0,56.458333333333336,70.45833333333333,78.5,68.47222222222219,79.9107142857143,70.91666666666667,0.0
Tulare,2021-11-28,70.91666666666667,90.0,,,24.0,18.35,22.9,13.8,0.0,5.0,0.0,0.0,1500.0,150.0,66.70833333333333,56.458333333333336,70.45833333333333,64.54166666666663,73.6309523809524,69.29166666666667,0.0
Tulare,2021-11-29,69.29166666666667,82.0,,,24.0,17.2,21.4,13.0,0.0,4.7,0.0,0.0,1500.0,150.0,70.91666666666667,66.70833333333333,56.458333333333336,64.6944444444444,67.24404761904763,82.0,0.0
Tulare,2021-11-30,82.0,97.0,,,24.0,17.5,22.3,12.7,0.0,3.5,0.0,0.0,1500.0,150.0,69.29166666666667,70.91666666666667,66.70833333333333,68.97222222222219,66.86904761904763,85.41666666666667,0.0
Tulare,2021-12-01,85.41666666666667,122.0,,,24.0,19.8,24.1,15.5,0.0,4.8,0.0,0.0,1500.0,150.0,82.0,69.29166666666667,70.91666666666667,74.06944444444441,70.61904761904763,50.29166666666666,0.0
Tulare,2021-12-02,50.29166666666666,77.0,,,24.0,18.5,22.2,14.8,0.0,5.0,0.0,0.0,1500.0,150.0,85.41666666666667,82.0,69.29166666666667,78.90277777777776,71.60714285714288,60.0,0.0
Tulare,2021-12-03,60.0,82.0,,,24.0,17.35,20.9,13.8,0.0,5.1,0.0,0.0,1500.0,150.0,50.29166666666666,85.41666666666667,82.0,72.5694444444444,68.72619047619048,85.70833333333333,0.0
Tulare,2021-12-04,85.70833333333333,123.0,,,24.0,14.0,18.0,10.0,0.0,4.8,0.0,0.0,1500.0,150.0,60.0,50.29166666666666,85.41666666666667,65.23611111111107,69.23214285714286,132.70833333333334,1.0
Tulare,2021-12-05,132.70833333333334,157.0,,,24.0,13.7,15.4,12.0,0.0,5.6,0.0,0.0,1500.0,150.0,85.70833333333333,60.0,50.29166666666666,65.3333333333333,71.94642857142858,96.125,0.0
Tulare,2021-12-06,96.125,117.0,,,24.0,14.45,18.5,10.4,0.0,6.3,0.0,0.0,1500.0,150.0,132.70833333333334,85.70833333333333,60.0,92.8055555555555,80.77380952380953,96.375,0.0
Tulare,2021-12-07,96.375,115.0,,,24.0,12.5,15.1,9.9,0.1,5.6,0.0,0.0,1500.0,150.0,96.125,132.70833333333334,85.70833333333333,104.84722222222217,84.60714285714288,81.20833333333333,0.0
Tulare,2021-12-08,81.20833333333333,99.0,,,24.0,12.0,16.1,7.9,0.0,5.6,0.0,0.0,1500.0,150.0,96.375,96.125,132.70833333333334,108.40277777777776,86.6607142857143,75.70833333333333,0.0
Tulare,2021-12-09,75.70833333333333,88.0,,,24.0,9.5,13.4,5.6,22.2,4.6,0.0,0.0,1500.0,150.0,81.20833333333333,96.375,96.125,91.23611111111107,86.05952380952382,53.875,0.0
Tulare,2021-12-10,53.875,58.0,,,24.0,6.65,8.5,4.8,1.0,5.3,0.0,0.0,1500.0,150.0,75.70833333333333,81.20833333333333,96.375,84.4305555555555,89.69047619047619,58.375,0.0
Tulare,2021-12-11,58.375,76.0,,,24.0,9.05,12.3,5.8,0.0,4.8,0.0,0.0,1500.0,150.0,53.875,75.70833333333333,81.20833333333333,70.26388888888884,88.81547619047619,53.708333333333336,0.0
Tulare,2021-12-12,53.708333333333336,64.0,,,24.0,9.75,12.8,6.7,0.0,4.0,0.0,0.0,1500.0,150.0,58.375,53.875,75.70833333333333,62.652777777777736,84.91071428571429,55.25,0.0
Tulare,2021-12-13,55.25,64.0,,,24.0,10.7,12.8,8.6,1.5,9.7,0.0,0.0,1500.0,150.0,53.708333333333336,58.375,53.875,55.3194444444444,73.62500000000001,52.66666666666666,0.0
Tulare,2021-12-14,52.66666666666666,58.0,,,24.0,7.0,11.3,2.7,47.7,15.0,0.0,0.0,1500.0,150.0,55.25,53.708333333333336,58.375,55.777777777777736,67.7857142857143,56.29166666666666,0.0
Tulare,2021-12-15,56.29166666666666,63.0,,,24.0,1.9,4.3,-0.5,5.9,7.1,0.0,0.0,1500.0,150.0,52.66666666666666,55.25,53.708333333333336,53.87499999999995,61.54166666666668,66.83333333333333,0.0
Tulare,2021-12-16,66.83333333333333,119.0,,,24.0,5.9,10.3,1.5,4.1,9.9,0.0,0.0,1500.0,150.0,56.29166666666666,52.66666666666666,55.25,54.73611111111106,57.98214285714287,66.70833333333333,0.0
Tulare,2021-12-17,66.70833333333333,91.0,,,24.0,5.35,8.4,2.3,0.2,8.3,0.0,0.0,1500.0,150.0,66.83333333333333,56.29166666666666,52.66666666666666,58.597222222222165,56.71428571428572,64.29166666666667,0.0
Tulare,2021-12-18,64.29166666666667,85.0,,,24.0,7.65,13.5,1.8,0.0,4.0,0.0,0.0,1500.0,150.0,66.70833333333333,66.83333333333333,56.29166666666666,63.277777777777715,58.54761904761905,58.333333333333336,0.0
Tulare,2021-12-19,58.333333333333336,87.0,,,24.0,9.6,16.3,2.9,0.0,4.2,0.0,0.0,1500.0,150.0,64.29166666666667,66.70833333333333,66.83333333333333,65.94444444444439,59.39285714285715,60.5,0.0
Tulare,2021-12-20,60.5,70.0,,,24.0,10.7,14.8,6.6,0.0,6.2,0.0,0.0,1500.0,150.0,58.333333333333336,64.29166666666667,66.70833333333333,63.111111111111065,60.05357142857144,70.20833333333333,0.0
Tulare,2021-12-21,70.20833333333333,80.0,,,24.0,13.5,16.9,10.1,0.0,4.0,0.0,0.0,1500.0,150.0,60.5,58.333333333333336,64.29166666666667,61.04166666666662,60.80357142857144,60.583333333333336,0.0
Tulare,2021-12-22,60.583333333333336,93.0,,,24.0,13.0,16.2,9.8,0.2,5.5,0.0,0.0,1500.0,150.0,70.20833333333333,60.5,58.333333333333336,63.013888888888836,63.30952380952382,46.958333333333336,0.0
Tulare,2021-12-23,46.958333333333336,60.0,,,24.0,12.0,13.2,10.8,25.5,10.2,0.0,0.0,1500.0,150.0,60.583333333333336,70.20833333333333,60.5,63.763888888888836,63.92261904761906,50.375,0.0
Tulare,2021-12-24,50.375,59.0,,,24.0,9.0,10.5,7.5,21.1,11.7,0.0,0.0,1500.0,150.0,46.958333333333336,60.583333333333336,70.20833333333333,59.24999999999995,61.08333333333335,56.625,0.0
Tulare,2021-12-25,56.625,63.0,,,24.0,8.3,11.1,5.5,3.9,11.3,0.0,0.0,1500.0,150.0,50.375,46.958333333333336,60.583333333333336,52.63888888888885,58.75000000000001,52.79166666666666,0.0
Tulare,2021-12-26,52.79166666666666,62.0,,,24.0,5.5,9.3,1.7,21.1,9.4,0.0,0.0,1500.0,150.0,56.625,50.375,46.958333333333336,51.3194444444444,57.65476190476191,48.79166666666666,0.0
Tulare,2021-12-27,48.79166666666666,64.0,,,24.0,4.15,5.3,3.0,16.5,8.1,0.0,0.0,1500.0,150.0,52.79166666666666,56.625,50.375,53.263888888888836,56.86309523809525,55.083333333333336,0.0
Tulare,2021-12-28,55.083333333333336,65.0,,,24.0,2.7,4.8,0.6,3.9,7.0,0.0,0.0,1500.0,150.0,48.79166666666666,52.79166666666666,56.625,52.736111111111065,55.1904761904762,58.0,0.0
Tulare,2021-12-29,58.0,67.0,,,24.0,2.85,6.8,-1.1,3.5,11.4,0.0,0.0,1500.0,150.0,55.083333333333336,48.79166666666666,52.79166666666666,52.22222222222217,53.02976190476192,52.16666666666666,0.0
Tulare,2021-12-30,52.16666666666666,63.0,,,24.0,7.6,10.0,5.2,3.2,10.8,0.0,0.0,1500.0,150.0,58.0,55.083333333333336,48.79166666666666,53.958333333333286,52.6607142857143,77.04166666666667,0.0
Tulare,2021-12-31,77.04166666666667,86.0,,,24.0,5.7,7.4,4.0,0.0,7.9,0.0,0.0,1500.0,150.0,52.16666666666666,58.0,55.083333333333336,55.083333333333286,53.40476190476191,67.25,0.0
Tulare,2022-01-01,67.25,76.0,,,24.0,4.85,8.5,1.2,0.6,5.0,0.0,0.0,1500.0,150.0,77.04166666666667,52.16666666666666,58.0,62.402777777777736,57.21428571428572,56.75,0.0
Tulare,2022-01-02,56.75,72.0,,,24.0,7.25,12.0,2.5,0.0,4.1,0.0,0.0,1500.0,150.0,67.25,77.04166666666667,52.16666666666666,65.48611111111107,58.73214285714287,50.708333333333336,0.0
Tulare,2022-01-03,50.708333333333336,65.0,,,24.0,7.05,12.9,1.2,0.0,5.2,0.0,0.0,1500.0,150.0,56.75,67.25,77.04166666666667,67.01388888888884,59.29761904761906,57.04166666666666,0.0
Tulare,2022-01-04,57.04166666666666,67.0,,,24.0,8.2,11.3,5.1,0.0,4.5,0.0,0.0,1500.0,150.0,50.708333333333336,56.75,67.25,58.23611111111108,59.57142857142858,60.833333333333336,0.0
Tulare,2022-01-05,60.833333333333336,74.0,,,24.0,9.0,11.2,6.8,0.0,4.7,0.0,0.0,1500.0,150.0,57.04166666666666,50.708333333333336,56.75,54.83333333333329,59.85119047619049,61.083333333333336,0.0
Tulare,2022-01-06,61.083333333333336,67.0,,,24.0,12.0,15.9,8.1,0.0,9.1,0.0,0.0,1500.0,150.0,60.833333333333336,57.04166666666666,50.708333333333336,56.1944444444444,60.255952380952394,74.0,0.0
Tulare,2022-01-07,74.0,112.0,,,20.0,11.75,15.4,8.1,0.0,4.9,0.0,0.0,1500.0,150.0,61.083333333333336,60.833333333333336,57.04166666666666,59.652777777777736,61.52976190476192,28.58333333333333,0.0
Tulare,2022-02-10,28.58333333333333,159.0,,,24.0,17.35,22.0,12.7,0.0,4.5,0.0,0.0,1500.0,150.0,74.0,61.083333333333336,60.833333333333336,65.30555555555551,61.09523809523811,59.458333333333336,0.0
Tulare,2022-02-11,59.458333333333336,69.0,,,24.0,18.2,23.0,13.4,0.0,5.4,0.0,0.0,1500.0,150.0,28.58333333333333,74.0,61.083333333333336,54.55555555555551,55.57142857142858,59.458333333333336,0.0
Tulare,2022-02-12,59.458333333333336,69.0,,,24.0,19.4,23.5,15.3,0.0,5.5,0.0,0.0,1500.0,150.0,59.458333333333336,28.58333333333333,74.0,54.01388888888885,55.95833333333335,52.375,0.0
Tulare,2022-02-13,52.375,58.0,,,24.0,18.1,22.6,13.6,0.0,9.0,0.0,0.0,1500.0,150.0,59.458333333333336,59.458333333333336,28.58333333333333,49.16666666666663,57.208333333333336,49.0,0.0
Tulare,2022-02-14,49.0,58.0,,,24.0,17.15,20.6,13.7,0.0,6.7,0.0,0.0,1500.0,150.0,52.375,59.458333333333336,59.458333333333336,57.09722222222219,56.54166666666668,57.75,0.0
Tulare,2022-02-15,57.75,70.0,,,24.0,11.8,19.0,4.6,3.0,8.2,0.0,0.0,1500.0,150.0,49.0,52.375,59.458333333333336,53.611111111111065,54.85119047619048,52.208333333333336,0.0
Tulare,2022-02-16,52.208333333333336,61.0,,,24.0,7.95,11.5,4.4,0.0,9.8,0.0,0.0,1500.0,150.0,57.75,49.0,52.375,53.04166666666663,54.375000000000014,55.54166666666666,0.0
Tulare,2022-02-17,55.54166666666666,66.0,,,24.0,11.25,14.9,7.6,0.0,6.7,0.0,0.0,1500.0,150.0,52.208333333333336,57.75,49.0,52.98611111111108,51.26190476190477,64.08333333333333,0.0
Tulare,2022-02-18,64.08333333333333,71.0,,,24.0,12.4,16.9,7.9,0.0,7.7,0.0,0.0,1500.0,150.0,55.54166666666666,52.208333333333336,57.75,55.16666666666663,55.11309523809525,61.25,0.0
Tulare,2022-02-19,61.25,73.0,,,24.0,15.2,18.7,11.7,0.0,6.8,0.0,0.0,1500.0,150.0,64.08333333333333,55.54166666666666,52.208333333333336,57.277777777777736,55.77380952380953,65.75,0.0
Tulare,2022-02-20,65.75,77.0,,,24.0,13.85,17.5,10.2,0.0,5.8,0.0,0.0,1500.0,150.0,61.25,64.08333333333333,55.54166666666666,60.29166666666662,56.02976190476191,64.625,0.0
Tulare,2022-02-21,64.625,76.0,,,24.0,11.05,15.6,6.5,0.6,7.4,0.0,0.0,1500.0,150.0,65.75,61.25,64.08333333333333,63.6944444444444,57.9404761904762,61.29166666666666,0.0
Tulare,2022-02-22,61.29166666666666,69.0,,,24.0,5.699999999999999,8.2,3.2,14.0,7.0,0.0,0.0,1500.0,150.0,64.625,65.75,61.25,63.874999999999964,60.17261904761905,54.16666666666666,0.0
Tulare,2022-02-23,54.16666666666666,59.0,,,24.0,0.0,2.5,-2.5,7.2,8.9,0.0,0.0,1500.0,150.0,61.29166666666666,64.625,65.75,63.88888888888885,60.67857142857144,57.833333333333336,0.0
Tulare,2022-02-24,57.833333333333336,72.0,,,24.0,1.95,5.4,-1.5,0.1,9.6,0.0,0.0,1500.0,150.0,54.16666666666666,61.29166666666666,64.625,60.027777777777736,60.958333333333336,59.54166666666666,0.0
Tulare,2022-02-25,59.54166666666666,76.0,,,24.0,4.35,10.5,-1.8,0.0,4.7,0.0,0.0,1500.0,150.0,57.833333333333336,54.16666666666666,61.29166666666666,57.76388888888885,61.28571428571429,57.333333333333336,0.0
Tulare,2022-02-26,57.333333333333336,67.0,,,24.0,9.95,14.4,5.5,0.0,6.9,0.0,0.0,1500.0,150.0,59.54166666666666,57.833333333333336,54.16666666666666,57.180555555555515,60.636904761904766,60.875,0.0
Tulare,2022-02-27,60.875,74.0,,,24.0,12.35,16.0,8.7,0.0,6.2,0.0,0.0,1500.0,150.0,57.333333333333336,59.54166666666666,57.833333333333336,58.236111111111065,60.07738095238096,54.375,0.0
Tulare,2022-02-28,54.375,64.0,,,24.0,13.75,18.7,8.8,0.0,5.5,0.0,0.0,1500.0,150.0,60.875,57.333333333333336,59.54166666666666,59.249999999999964,59.380952380952394,59.708333333333336,0.0
Tulare,2022-03-01,59.708333333333336,69.0,,,24.0,15.55,20.6,10.5,0.0,4.5,0.0,0.0,1500.0,150.0,54.375,60.875,57.333333333333336,57.527777777777736,57.91666666666668,60.833333333333336,0.0
Tulare,2022-03-02,60.833333333333336,68.0,,,24.0,16.65,22.4,10.9,0.0,4.3,0.0,0.0,1500.0,150.0,59.708333333333336,54.375,60.875,58.31944444444441,57.690476190476204,57.91666666666666,0.0
Tulare,2022-03-03,57.91666666666666,64.0,,,24.0,17.3,21.1,13.5,0.0,6.5,0.0,0.0,1500.0,150.0,60.833333333333336,59.708333333333336,54.375,58.30555555555552,58.64285714285716,60.833333333333336,0.0
Tulare,2022-03-04,60.833333333333336,79.0,,,24.0,12.45,17.4,7.5,14.2,8.0,0.0,0.0,1500.0,150.0,57.91666666666666,60.833333333333336,59.708333333333336,59.486111111111065,58.65476190476192,50.458333333333336,0.0
Tulare,2022-03-05,50.458333333333336,58.0,,,24.0,6.0,10.2,1.8,14.1,11.5,0.0,0.0,1500.0,150.0,60.833333333333336,57.91666666666666,60.833333333333336,59.861111111111065,58.83928571428572,49.625,0.0
Tulare,2022-03-06,49.625,60.0,,,24.0,4.3500000000000005,8.8,-0.1,0.1,7.9,0.0,0.0,1500.0,150.0,50.458333333333336,60.833333333333336,57.91666666666666,56.402777777777736,57.857142857142875,49.75,0.0
Tulare,2022-03-07,49.75,62.0,,,24.0,9.05,12.7,5.4,0.0,8.8,0.0,0.0,1500.0,150.0,49.625,50.458333333333336,60.833333333333336,53.63888888888886,56.250000000000014,56.5,0.0
Tulare,2022-03-08,56.5,64.0,,,24.0,10.1,14.3,5.9,0.0,7.9,0.0,0.0,1500.0,150.0,49.75,49.625,50.458333333333336,49.9444444444444,55.58928571428573,56.125,0.0
Tulare,2022-03-09,56.125,67.0,,,24.0,11.15,15.0,7.3,0.0,8.4,0.0,0.0,1500.0,150.0,56.5,49.75,49.625,51.95833333333329,55.130952380952394,62.833333333333336,0.0
Tulare,2022-03-10,62.833333333333336,72.0,,,24.0,11.1,14.7,7.5,0.2,8.7,0.0,0.0,1500.0,150.0,56.125,56.5,49.75,54.124999999999964,54.45833333333335,61.41666666666666,0.0
Tulare,2022-03-11,61.41666666666666,70.0,,,24.0,11.85,16.2,7.5,0.0,5.9,0.0,0.0,1500.0,150.0,62.833333333333336,56.125,56.5,58.48611111111108,55.16071428571429,51.54166666666666,0.0
Tulare,2022-03-12,51.54166666666666,63.0,,,24.0,14.45,18.7,10.2,0.0,7.2,0.0,0.0,1500.0,150.0,61.41666666666666,62.833333333333336,56.125,60.124999999999964,55.244047619047635,48.833333333333336,0.0
Tulare,2022-03-13,48.833333333333336,58.0,,,24.0,14.25,18.4,10.1,0.0,12.8,0.0,0.0,1500.0,150.0,51.54166666666666,61.41666666666666,62.833333333333336,58.59722222222218,55.39880952380953,55.833333333333336,0.0
Tulare,2022-03-14,55.833333333333336,61.0,,,24.0,13.7,18.6,8.8,0.0,11.9,0.0,0.0,1500.0,150.0,48.833333333333336,51.54166666666666,61.41666666666666,53.93055555555551,55.2857142857143,57.5,0.0
Tulare,2022-03-15,57.5,66.0,,,24.0,13.95,17.5,10.4,0.0,7.3,0.0,0.0,1500.0,150.0,55.833333333333336,48.833333333333336,51.54166666666666,52.0694444444444,56.15476190476192,64.25,0.0
Tulare,2022-03-16,64.25,71.0,,,24.0,13.2,16.4,10.0,0.3,9.6,0.0,0.0,1500.0,150.0,57.5,55.833333333333336,48.833333333333336,54.055555555555515,56.29761904761906,62.083333333333336,0.0
Tulare,2022-03-17,62.083333333333336,67.0,,,24.0,14.45,18.2,10.7,0.0,10.0,0.0,0.0,1500.0,150.0,64.25,57.5,55.833333333333336,59.1944444444444,57.45833333333335,22.65217391304348,0.0
Tulare,2022-03-18,22.65217391304348,157.0,,,23.0,15.15,19.9,10.4,0.0,6.0,0.0,0.0,1500.0,150.0,62.083333333333336,64.25,57.5,61.277777777777736,57.35119047619048,65.54166666666667,0.0
Tulare,2022-03-19,65.54166666666667,70.0,,,24.0,15.85,19.2,12.5,0.8,9.0,0.0,0.0,1500.0,150.0,22.65217391304348,62.083333333333336,64.25,49.661835748792235,51.81340579710146,57.0,0.0
Tulare,2022-03-20,57.0,64.0,,,24.0,10.05,12.9,7.2,4.8,7.6,0.0,0.0,1500.0,150.0,65.54166666666667,22.65217391304348,62.083333333333336,50.092391304347785,53.81340579710146,56.41666666666666,0.0
Tulare,2022-03-21,56.41666666666666,62.0,,,24.0,12.05,16.8,7.3,0.0,7.1,0.0,0.0,1500.0,150.0,57.0,65.54166666666667,22.65217391304348,48.397946859903335,54.98007246376813,57.583333333333336,0.0
Tulare,2022-03-22,57.583333333333336,69.0,,,24.0,17.6,23.1,12.1,0.0,5.9,0.0,0.0,1500.0,150.0,56.41666666666666,57.0,65.54166666666667,59.652777777777736,55.06340579710146,6.409090909090909,0.0
Tulare,2022-03-23,6.409090909090909,66.0,,,22.0,20.8,25.1,16.5,0.0,5.4,0.0,0.0,1500.0,150.0,57.583333333333336,56.41666666666666,57.0,56.99999999999995,55.07531055900623,56.833333333333336,0.0
Tulare,2022-03-24,56.833333333333336,62.0,,,24.0,20.35,25.0,15.7,0.0,7.1,0.0,0.0,1500.0,150.0,6.409090909090909,57.583333333333336,56.41666666666666,40.13636363636359,46.812323546019215,60.375,0.0
Tulare,2022-03-25,60.375,66.0,,,24.0,21.3,26.0,16.6,0.0,6.2,0.0,0.0,1500.0,150.0,56.833333333333336,6.409090909090909,57.583333333333336,40.27525252525248,46.062323546019215,66.625,0.0
Tulare,2022-03-26,66.625,79.0,,,24.0,21.15,25.3,17.0,0.0,5.5,0.0,0.0,1500.0,150.0,60.375,56.833333333333336,6.409090909090909,41.20580808080803,51.45129870129871,64.79166666666667,0.0
Tulare,2022-03-27,64.79166666666667,76.0,,,24.0,19.75,24.1,15.4,0.0,8.0,0.0,0.0,1500.0,150.0,66.625,60.375,56.833333333333336,61.277777777777736,51.60606060606062,68.25,0.0
Tulare,2022-03-28,68.25,112.0,,,24.0,16.25,23.4,9.1,6.0,9.4,0.0,0.0,1500.0,150.0,64.79166666666667,66.625,60.375,63.93055555555551,52.71915584415586,55.25,0.0
Tulare,2022-03-29,55.25,81.0,,,24.0,9.7,12.5,6.9,2.2,8.3,0.0,0.0,1500.0,150.0,68.25,64.79166666666667,66.625,66.5555555555555,54.40963203463205,60.833333333333336,0.0
Tulare,2022-03-30,60.833333333333336,66.0,,,24.0,13.0,17.0,9.0,0.1,8.0,0.0,0.0,1500.0,150.0,55.25,68.25,64.79166666666667,62.763888888888836,54.07629870129871,77.625,0.0
Tulare,2022-03-31,77.625,85.0,,,24.0,12.6,15.4,9.8,0.1,7.2,0.0,0.0,1500.0,150.0,60.833333333333336,55.25,68.25,61.4444444444444,61.85119047619049,72.95833333333333,0.0
Tulare,2022-04-01,72.95833333333333,91.0,,,24.0,15.45,20.9,10.0,0.0,7.4,0.0,0.0,1500.0,150.0,77.625,60.833333333333336,55.25,64.5694444444444,64.82142857142858,81.375,0.0
Tulare,2022-04-02,81.375,105.0,,,24.0,16.799999999999997,20.9,12.7,0.0,10.0,0.0,0.0,1500.0,150.0,72.95833333333333,77.625,60.833333333333336,70.47222222222217,66.61904761904763,78.16666666666667,0.0
Tulare,2022-04-03,78.16666666666667,95.0,,,24.0,16.55,20.1,13.0,0.0,8.3,0.0,0.0,1500.0,150.0,81.375,72.95833333333333,77.625,77.3194444444444,68.7261904761905,71.75,0.0
Tulare,2022-04-04,71.75,94.0,,,24.0,15.3,19.3,11.3,0.0,8.5,0.0,0.0,1500.0,150.0,78.16666666666667,81.375,72.95833333333333,77.49999999999996,70.63690476190477,70.45833333333333,0.0
Tulare,2022-04-05,70.45833333333333,86.0,,,24.0,15.7,20.0,11.4,0.0,8.3,0.0,0.0,1500.0,150.0,71.75,78.16666666666667,81.375,77.09722222222217,71.13690476190477,69.5,0.0
Tulare,2022-04-06,69.5,87.0,,,24.0,19.45,26.0,12.9,0.0,8.5,0.0,0.0,1500.0,150.0,70.45833333333333,71.75,78.16666666666667,73.45833333333327,73.30952380952382,74.29166666666667,0.0
Tulare,2022-04-07,74.29166666666667,91.0,,,24.0,23.8,28.9,18.7,0.0,7.2,0.0,0.0,1500.0,150.0,69.5,70.45833333333333,71.75,70.5694444444444,74.54761904761905,83.08333333333333,0.0
Tulare,2022-04-08,83.08333333333333,98.0,,,24.0,23.95,28.7,19.2,0.0,6.0,0.0,0.0,1500.0,150.0,74.29166666666667,69.5,70.45833333333333,71.41666666666661,74.07142857142858,85.04166666666667,0.0
Tulare,2022-04-09,85.04166666666667,94.0,,,24.0,22.35,27.6,17.1,0.0,10.1,0.0,0.0,1500.0,150.0,83.08333333333333,74.29166666666667,69.5,75.62499999999994,75.51785714285715,72.95833333333333,0.0
Tulare,2022-04-10,72.95833333333333,91.0,,,24.0,16.0,20.9,11.1,0.0,8.0,0.0,0.0,1500.0,150.0,85.04166666666667,83.08333333333333,74.29166666666667,80.8055555555555,76.04166666666667,64.79166666666667,0.0
Tulare,2022-04-11,64.79166666666667,71.0,,,24.0,12.6,15.7,9.5,0.4,6.2,0.0,0.0,1500.0,150.0,72.95833333333333,85.04166666666667,83.08333333333333,80.36111111111107,75.29761904761905,57.0,0.0
Tulare,2022-04-12,57.0,66.0,,,24.0,7.25,12.2,2.3,3.4,12.6,0.0,0.0,1500.0,150.0,64.79166666666667,72.95833333333333,85.04166666666667,74.26388888888884,74.30357142857144,56.66666666666666,0.0
Tulare,2022-04-13,56.66666666666666,62.0,,,24.0,8.35,13.7,3.0,0.0,12.1,0.0,0.0,1500.0,150.0,57.0,64.79166666666667,72.95833333333333,64.91666666666661,72.3809523809524,65.16666666666667,0.0
Tulare,2022-04-14,65.16666666666667,75.0,,,24.0,11.8,16.3,7.3,0.0,11.0,0.0,0.0,1500.0,150.0,56.66666666666666,57.0,64.79166666666667,59.486111111111065,70.54761904761907,57.625,0.0
Tulare,2022-04-15,57.625,66.0,,,24.0,13.45,18.1,8.8,0.0,10.5,0.0,0.0,1500.0,150.0,65.16666666666667,56.66666666666666,57.0,59.611111111111065,69.24404761904763,56.79166666666666,0.0
Tulare,2022-04-16,56.79166666666666,64.0,,,24.0,13.95,17.0,10.9,2.7,8.4,0.0,0.0,1500.0,150.0,57.625,65.16666666666667,56.66666666666666,59.8194444444444,65.60714285714288,52.25,0.0
Tulare,2022-04-17,52.25,63.0,,,24.0,15.3,21.4,9.2,0.0,6.5,0.0,0.0,1500.0,150.0,56.79166666666666,57.625,65.16666666666667,59.861111111111065,61.57142857142858,63.208333333333336,0.0
Tulare,2022-04-18,63.208333333333336,68.0,,,24.0,17.6,22.8,12.4,0.0,7.6,0.0,0.0,1500.0,150.0,52.25,56.79166666666666,57.625,55.55555555555551,58.61309523809525,65.70833333333333,0.0
Tulare,2022-04-19,65.70833333333333,76.0,,,24.0,16.95,20.9,13.0,0.0,12.8,0.0,0.0,1500.0,150.0,63.208333333333336,52.25,56.79166666666666,57.41666666666662,58.38690476190477,53.333333333333336,0.0
Tulare,2022-04-20,53.333333333333336,57.0,,,24.0,14.15,19.1,9.2,0.0,12.6,0.0,0.0,1500.0,150.0,65.70833333333333,63.208333333333336,52.25,60.388888888888836,59.630952380952394,60.54166666666666,0.0
Tulare,2022-04-21,60.54166666666666,67.0,,,24.0,14.3,18.3,10.3,0.3,6.1,0.0,0.0,1500.0,150.0,53.333333333333336,65.70833333333333,63.208333333333336,60.74999999999995,59.15476190476192,53.16666666666666,0.0
Tulare,2022-04-22,53.16666666666666,61.0,,,24.0,10.2,13.7,6.7,20.3,10.2,0.0,0.0,1500.0,150.0,60.54166666666666,53.333333333333336,65.70833333333333,59.86111111111106,58.494047619047635,54.458333333333336,0.0
Tulare,2022-04-23,54.458333333333336,60.0,,,24.0,11.95,16.6,7.3,0.0,10.2,0.0,0.0,1500.0,150.0,53.16666666666666,60.54166666666666,53.333333333333336,55.68055555555551,57.85714285714287,57.625,0.0
