county,date,aqi_mean,aqi_max,pm25_mean,pm25_max,observation_count,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,fire_event_count_radius,smoke_present,min_fire_distance_km,fire_radius_km
Fresno,2024-02-10,45.59375,65.0,,,96.0,6.8999999999999995,13.1,0.7,0.0,11.4,0.0,0.0,1500.0,150.0
Fresno,2024-02-11,58.760416666666664,116.0,,,96.0,7.45,14.8,0.1,0.0,7.3,0.0,0.0,1500.0,150.0
Fresno,2024-02-12,69.25,151.0,,,96.0,7.95,15.3,0.6,0.0,8.0,0.0,0.0,1500.0,150.0
Fresno,2024-02-13,63.083333333333336,100.0,,,96.0,8.0,15.4,0.6,0.0,9.2,0.0,0.0,1500.0,150.0
Fresno,2024-02-14,62.145833333333336,81.0,,,96.0,9.4,16.0,2.8,0.0,11.6,0.0,0.0,3596.2016736433384,150.0
Fresno,2024-02-15,32.447916666666664,61.0,,,96.0,11.55,16.3,6.8,3.3,10.8,0.0,0.0,1500.0,150.0
Fresno,2024-02-16,55.125,75.0,,,96.0,10.9,16.7,5.1,0.0,8.7,0.0,0.0,1500.0,150.0
Fresno,2024-02-17,55.78125,76.0,,,96.0,11.2,15.4,7.0,0.3,12.8,0.0,0.0,1500.0,150.0
Fresno,2024-02-18,23.229166666666668,48.0,,,96.0,14.0,20.0,8.0,4.9,13.8,0.0,0.0,1500.0,150.0
Fresno,2024-02-19,12.5625,33.0,,,96.0,15.6,19.0,12.2,17.0,24.0,0.0,0.0,1500.0,150.0
Fresno,2024-02-20,14.410526315789474,55.0,,,95.0,12.65,18.1,7.2,0.5,16.3,0.0,0.0,2733.9025090295077,150.0
Fresno,2024-02-21,12.6875,31.0,,,96.0,11.8,16.5,7.1,5.0,15.9,0.0,0.0,1500.0,150.0
Fresno,2024-02-22,36.708333333333336,75.0,,,96.0,10.2,16.9,3.5,0.0,10.3,0.0,0.0,1500.0,150.0
Fresno,2024-02-23,42.510416666666664,81.0,,,96.0,10.05,16.6,3.5,0.0,10.5,0.0,0.0,1500.0,150.0
Fresno,2024-02-24,61.1875,87.0,,,96.0,11.3,19.2,3.4,0.0,7.9,0.0,0.0,1453.3855174989883,150.0
Fresno,2024-02-25,59.854166666666664,99.0,,,96.0,12.45,20.1,4.8,0.0,9.4,0.0,0.0,2268.963138135867,150.0
Fresno,2024-02-26,55.895833333333336,77.0,,,96.0,12.8,19.5,6.1,0.0,11.4,0.0,0.0,1321.3886147635435,150.0
Fresno,2024-02-27,35.333333333333336,78.0,,,96.0,12.85,17.1,8.6,0.1,15.1,0.0,0.0,1566.807957554289,150.0
Fresno,2024-02-28,44.572916666666664,71.0,,,96.0,12.0,19.2,4.8,0.0,9.9,0.0,0.0,1566.8040959539178,150.0
Fresno,2024-02-29,55.0625,87.0,,,96.0,13.45,18.9,8.0,0.0,15.8,0.0,0.0,557.5486413797465,150.0
Fresno,2024-03-01,12.96875,44.0,,,96.0,13.55,17.0,10.1,4.8,20.3,0.0,0.0,1349.2025713368398,150.0
Fresno,2024-03-02,6.78125,24.0,,,96.0,11.75,14.1,9.4,12.5,20.0,0.0,0.0,1458.3380963785078,150.0
Fresno,2024-03-03,-3.2842105263157895,27.0,,,95.0,9.95,13.2,6.7,7.7,20.7,0.0,0.0,2215.434651391528,150.0
Fresno,2024-03-04,12.833333333333334,54.0,,,96.0,10.15,14.4,5.9,0.0,13.4,0.0,0.0,2099.703902540964,150.0
Fresno,2024-03-05,34.989583333333336,68.0,,,96.0,9.55,16.1,3.0,0.0,10.8,0.0,0.0,624.2776065140279,150.0
Fresno,2024-03-06,35.1875,61.0,,,96.0,11.1,17.4,4.8,0.1,8.7,0.0,0.0,892.1491286977873,150.0
Fresno,2024-03-07,24.364583333333332,49.0,,,96.0,11.6,16.1,7.1,2.5,17.0,0.0,0.0,1500.0,150.0
Fresno,2024-03-08,30.677083333333332,57.0,,,96.0,11.6,18.4,4.8,0.2,15.9,0.0,0.0,1500.0,150.0
Fresno,2024-03-09,42.354166666666664,69.0,,,96.0,11.9,19.0,4.8,0.0,9.4,0.0,0.0,1500.0,150.0
Fresno,2024-03-10,41.114583333333336,66.0,,,96.0,12.25,18.6,5.9,0.0,12.9,0.0,0.0,1459.0983276459413,150.0
Fresno,2024-03-11,25.010416666666668,51.0,,,96.0,13.7,18.3,9.1,0.0,15.8,0.0,0.0,1500.0,150.0
Fresno,2024-03-12,20.145833333333332,41.0,,,96.0,13.85,17.8,9.9,3.1,15.9,0.0,0.0,2088.1878636602755,150.0
Fresno,2024-03-13,20.895833333333332,53.0,,,96.0,12.2,17.2,7.2,0.0,18.1,0.0,0.0,1500.0,150.0
Fresno,2024-03-14,33.895833333333336,60.0,,,96.0,12.2,19.2,5.2,0.0,30.0,0.0,0.0,2073.8671951953515,150.0
Fresno,2024-03-15,14.8,61.0,,,95.0,11.8,19.8,3.8,0.0,31.5,0.0,0.0,3595.5597637320225,150.0
Fresno,2024-03-16,27.927083333333332,60.0,,,96.0,13.6,21.1,6.1,0.0,10.3,0.0,0.0,2084.014448720937,150.0
Fresno,2024-03-17,39.583333333333336,70.0,,,96.0,13.9,21.1,6.7,0.0,9.7,0.0,0.0,2092.0525825278633,150.0
Fresno,2024-03-18,46.270833333333336,75.0,,,96.0,15.1,23.0,7.2,0.0,9.2,0.0,0.0,1500.0,150.0
Fresno,2024-03-19,49.427083333333336,82.0,,,96.0,16.35,24.1,8.6,0.0,9.7,0.0,0.0,2070.3068541346815,150.0
Fresno,2024-03-20,36.364583333333336,60.0,,,96.0,15.95,24.3,7.6,0.0,10.7,0.0,0.0,1804.5885313137887,150.0
Fresno,2024-03-21,17.88888888888889,37.0,,,90.0,16.35,23.8,8.9,0.0,15.3,0.0,0.0,3165.6746733632176,150.0
Fresno,2024-03-22,34.43055555555556,73.0,,,72.0,17.1,24.3,9.9,0.0,10.8,0.0,0.0,3539.7305771141614,150.0
Fresno,2024-03-23,-0.1971830985915492,50.0,,,71.0,17.55,24.1,11.0,11.0,17.8,0.0,0.0,2073.549620202451,150.0
Fresno,2024-03-24,19.51388888888889,52.0,,,72.0,10.4,14.1,6.7,4.5,16.5,0.0,0.0,1500.0,150.0
Fresno,2024-03-25,22.458333333333332,57.0,,,72.0,10.65,16.8,4.5,0.1,18.1,0.0,0.0,1500.0,150.0
Fresno,2024-03-26,9.74390243902439,39.0,,,82.0,12.75,18.6,6.9,0.0,14.6,0.0,0.0,1500.0,150.0
Fresno,2024-03-27,43.0625,69.0,,,96.0,12.95,21.0,4.9,0.0,13.2,0.0,0.0,1500.0,150.0
Fresno,2024-03-28,23.065934065934066,48.0,,,91.0,15.3,21.0,9.6,8.2,13.9,0.0,0.0,2078.1129130615464,150.0
Fresno,2024-03-29,25.51388888888889,43.0,,,72.0,11.65,16.4,6.9,0.2,17.3,0.0,0.0,1797.8917911236058,150.0
Fresno,2024-03-30,16.90277777777778,39.0,,,72.0,12.85,17.5,8.2,16.7,17.9,0.0,0.0,1500.0,150.0
Fresno,2024-03-31,3.6901408450704225,44.0,,,71.0,12.3,17.8,6.8,0.7,12.8,0.0,0.0,1500.0,150.0
Fresno,2024-04-01,12.13157894736842,52.0,,,76.0,12.75,19.2,6.3,0.3,8.4,0.0,0.0,2539.431684587723,150.0
Fresno,2024-04-02,42.416666666666664,68.0,,,96.0,15.3,23.4,7.2,0.0,9.5,0.0,0.0,1500.0,150.0
Fresno,2024-04-03,43.552083333333336,73.0,,,96.0,16.2,24.8,7.6,0.0,9.3,0.0,0.0,1500.0,150.0
Fresno,2024-04-04,24.458333333333332,48.0,,,96.0,16.15,24.4,7.9,2.5,24.7,0.0,0.0,2479.6176589432966,150.0
Fresno,2024-04-05,11.739583333333334,31.0,,,96.0,7.550000000000001,10.9,4.2,8.3,22.7,0.0,0.0,2438.8821113296863,150.0
Fresno,2024-04-06,19.53125,54.0,,,96.0,8.3,15.1,1.5,0.0,9.7,0.0,0.0,2025.5349168213925,150.0
Fresno,2024-04-07,28.260416666666668,63.0,,,96.0,10.6,16.6,4.6,0.0,15.1,0.0,0.0,2117.1682721871207,150.0
Fresno,2024-04-08,33.760416666666664,58.0,,,96.0,11.4,19.0,3.8,0.0,15.2,0.0,0.0,2449.1169395203897,150.0
Fresno,2024-04-09,44.322916666666664,68.0,,,96.0,14.2,22.2,6.2,0.0,10.2,0.0,0.0,2037.06615771191,150.0
Fresno,2024-04-10,49.927083333333336,70.0,,,96.0,16.8,26.4,7.2,0.0,8.4,0.0,0.0,855.0682537196689,150.0
Fresno,2024-04-11,44.691489361702125,88.0,,,94.0,18.3,28.0,8.6,0.0,10.4,0.0,0.0,1500.0,150.0
Fresno,2024-04-12,63.260416666666664,102.0,,,96.0,20.95,29.2,12.7,0.0,23.0,0.0,0.0,1110.764668582996,150.0
Fresno,2024-04-13,34.052083333333336,54.0,,,96.0,17.450000000000003,25.6,9.3,5.0,28.7,0.0,0.0,1500.0,150.0
Fresno,2024-04-14,12.489583333333334,34.0,,,96.0,9.55,13.7,5.4,27.4,15.3,0.0,0.0,1500.0,150.0
Fresno,2024-04-15,26.947916666666668,58.0,,,96.0,11.65,18.1,5.2,0.0,9.5,0.0,0.0,2507.6920512527363,150.0
Fresno,2024-04-16,34.40625,55.0,,,96.0,14.5,22.7,6.3,0.0,9.4,0.0,0.0,1319.625597506755,150.0
Fresno,2024-04-17,55.604166666666664,95.0,,,96.0,16.95,24.8,9.1,0.0,10.5,0.0,0.0,2418.0940150355095,150.0
Fresno,2024-04-18,59.9375,87.0,,,96.0,18.7,27.2,10.2,0.0,8.4,0.0,0.0,883.4378635799347,150.0
Fresno,2024-04-19,46.5625,61.0,,,96.0,19.6,27.1,12.1,0.0,11.9,0.0,0.0,2353.990518009304,150.0
Fresno,2024-04-20,51.864583333333336,69.0,,,96.0,19.1,26.6,11.6,0.0,13.0,0.0,0.0,715.5318502423517,150.0
Fresno,2024-04-21,42.895833333333336,63.0,,,96.0,19.65,27.7,11.6,0.0,14.3,0.0,0.0,1500.0,150.0
Fresno,2024-04-22,61.90625,102.0,,,96.0,21.6,29.9,13.3,0.0,10.6,0.0,0.0,1101.906854521281,150.0
Fresno,2024-04-23,51.875,66.0,,,96.0,20.55,29.5,11.6,0.0,8.6,0.0,0.0,1180.9548376464184,150.0
Fresno,2024-04-24,45.520833333333336,63.0,,,96.0,17.75,24.6,10.9,0.0,17.6,0.0,0.0,3889.224468730566,150.0
Fresno,2024-04-25,39.03125,63.0,,,96.0,16.65,22.9,10.4,0.0,16.1,0.0,0.0,1500.0,150.0
Fresno,2024-04-26,24.354166666666668,44.0,,,96.0,16.85,21.5,12.2,0.8,23.0,0.0,0.0,1500.0,150.0
Fresno,2024-04-27,18.927083333333332,34.0,,,96.0,15.95,22.5,9.4,0.2,18.4,0.0,0.0,1500.0,150.0
Fresno,2024-04-28,25.697916666666668,48.0,,,96.0,16.9,24.4,9.4,0.0,18.0,0.0,0.0,1500.0,150.0
Fresno,2024-04-29,19.9375,41.0,,,96.0,17.7,24.5,10.9,0.0,21.8,0.0,0.0,787.7556371171288,150.0
Fresno,2024-04-30,40.46875,56.0,,,96.0,17.25,25.1,9.4,0.0,22.2,0.0,0.0,1500.0,150.0
Fresno,2024-05-01,29.354166666666668,51.0,,,96.0,17.65,24.9,10.4,0.0,20.3,0.0,0.0,785.3937375105935,150.0
Fresno,2024-05-02,37.0625,60.0,,,96.0,17.35,26.6,8.1,0.0,18.2,0.0,0.0,674.2551000246365,150.0
Fresno,2024-05-03,26.15625,42.0,,,96.0,19.95,27.2,12.7,0.0,16.7,0.0,0.0,570.5490325095624,150.0
Fresno,2024-05-04,20.302083333333332,53.0,,,96.0,19.6,27.0,12.2,0.9,18.4,0.0,0.0,3018.691454717522,150.0
Fresno,2024-05-05,18.302083333333332,38.0,,,96.0,11.95,18.0,5.9,7.9,20.6,0.0,0.0,224.21230634561,150.0
Fresno,2024-05-06,7.484210526315789,33.0,,,95.0,13.35,20.9,5.8,0.0,20.5,0.0,0.0,792.3401953375269,150.0
Fresno,2024-05-07,21.09375,47.0,,,96.0,15.7,23.0,8.4,0.0,17.3,0.0,0.0,803.4967639375495,150.0
Fresno,2024-05-08,41.125,63.0,,,96.0,17.6,24.8,10.4,0.0,18.9,0.0,0.0,553.505166196848,150.0
Fresno,2024-05-09,49.291666666666664,73.0,,,96.0,19.95,29.5,10.4,0.0,10.9,0.0,0.0,164.87191263898382,150.0
Fresno,2024-05-10,41.395833333333336,63.0,,,96.0,20.4,29.6,11.2,0.0,12.0,0.0,0.0,741.9610293218498,150.0
Fresno,2024-05-11,37.885416666666664,62.0,,,96.0,22.2,31.8,12.6,0.0,13.1,0.0,0.0,525.207000628966,150.0
Fresno,2024-05-12,41.364583333333336,58.0,,,96.0,23.4,32.7,14.1,0.0,15.9,0.0,0.0,352.1920115835655,150.0
Fresno,2024-05-13,31.354166666666668,56.0,,,96.0,23.55,32.2,14.9,0.0,17.7,0.0,0.0,260.77290282069254,150.0
Fresno,2024-05-14,38.114583333333336,59.0,,,96.0,23.75,31.6,15.9,0.0,19.1,0.0,0.0,565.6981480940063,150.0
Fresno,2024-05-15,48.427083333333336,65.0,,,96.0,24.1,32.0,16.2,0.0,16.3,1.0,1.0,106.72443554375954,150.0
Fresno,2024-05-16,49.635416666666664,64.0,,,96.0,24.95,32.5,17.4,0.0,13.7,0.0,0.0,529.74207831524,150.0
Fresno,2024-05-17,40.5625,58.0,,,96.0,23.65,32.3,15.0,0.0,13.2,1.0,1.0,146.4326759659111,150.0
Fresno,2024-05-18,40.40625,57.0,,,96.0,23.65,31.4,15.9,0.0,12.6,0.0,0.0,526.7520249453631,150.0
Fresno,2024-05-19,37.020833333333336,56.0,,,96.0,22.75,30.9,14.6,0.0,17.3,0.0,0.0,213.4053890637473,150.0
Fresno,2024-05-20,49.53125,62.0,,,96.0,21.6,30.0,13.2,0.0,14.0,0.0,0.0,544.8589107889635,150.0
Fresno,2024-05-21,48.572916666666664,66.0,,,96.0,20.75,29.6,11.9,0.0,16.8,0.0,0.0,496.31513299196274,150.0
Fresno,2024-05-22,42.395833333333336,70.0,,,96.0,22.35,31.8,12.9,0.0,10.1,0.0,0.0,804.2909642422383,150.0
Fresno,2024-05-23,32.27368421052632,63.0,,,95.0,22.95,31.5,14.4,0.0,15.3,0.0,0.0,293.53633767763506,150.0
Fresno,2024-05-24,35.93684210526316,58.0,,,95.0,21.55,29.0,14.1,0.0,14.1,0.0,0.0,181.35969376766096,150.0
Fresno,2024-05-25,24.09375,52.0,,,96.0,19.75,28.5,11.0,0.0,20.5,1.0,1.0,145.5993808706543,150.0
Fresno,2024-05-26,32.135416666666664,54.0,,,96.0,20.3,28.6,12.0,0.0,17.1,2.0,1.0,116.271160927237,150.0
Fresno,2024-05-27,37.65625,56.0,,,96.0,22.85,31.8,13.9,0.0,12.1,1.0,1.0,21.20674093118672,150.0
Fresno,2024-05-28,38.20224719101124,54.0,,,89.0,24.6,33.0,16.2,0.0,13.4,0.0,0.0,403.5942743941343,150.0
Fresno,2024-05-29,22.151898734177216,53.0,,,79.0,24.0,32.5,15.5,0.0,21.9,1.0,1.0,58.97396432704506,150.0
Fresno,2024-05-30,42.395833333333336,58.0,,,96.0,24.5,33.4,15.6,0.0,16.6,4.0,1.0,11.344191617979767,150.0
Fresno,2024-05-31,48.635416666666664,69.0,,,96.0,25.85,35.8,15.9,0.0,14.0,1.0,1.0,30.672582340308608,150.0
Fresno,2024-06-01,46.333333333333336,57.0,,,96.0,26.0,35.6,16.4,0.0,13.9,16.0,1.0,11.981994443292791,150.0
Fresno,2024-06-02,42.958333333333336,67.0,,,96.0,24.799999999999997,34.4,15.2,0.0,20.0,20.0,1.0,11.9477874823609,150.0
Fresno,2024-06-03,34.03125,69.0,,,96.0,24.4,30.8,18.0,0.0,23.2,10.0,1.0,29.123414916729253,150.0
Fresno,2024-06-04,39.354166666666664,61.0,,,96.0,25.1,33.2,17.0,0.0,23.0,14.0,1.0,24.351422184607483,150.0
Fresno,2024-06-05,63.104166666666664,75.0,,,96.0,29.5,39.2,19.8,0.0,8.6,11.0,1.0,10.771136847429094,150.0
Fresno,2024-06-06,60.125,94.0,,,96.0,31.3,41.6,21.0,0.0,10.2,17.0,1.0,10.777417711751548,150.0
Fresno,2024-06-07,56.9375,84.0,,,96.0,31.6,41.2,22.0,0.0,15.5,18.0,1.0,15.21539593722461,150.0
Fresno,2024-06-08,54.197916666666664,66.0,,,96.0,29.2,40.0,18.4,0.0,20.7,7.0,1.0,7.501946091408799,150.0
Fresno,2024-06-09,47.21875,61.0,,,96.0,26.25,35.2,17.3,0.0,14.7,9.0,1.0,38.64513634527505,150.0
Fresno,2024-06-10,51.229166666666664,63.0,,,96.0,26.700000000000003,35.6,17.8,0.0,15.8,13.0,1.0,25.070607479853024,150.0
Fresno,2024-06-11,60.958333333333336,77.0,,,96.0,29.5,39.0,20.0,0.0,10.9,12.0,1.0,5.167106771986125,150.0
Fresno,2024-06-12,71.1875,97.0,,,96.0,31.15,40.8,21.5,0.0,12.7,5.0,1.0,10.894774056318433,150.0
Fresno,2024-06-13,51.229166666666664,63.0,,,96.0,30.4,40.8,20.0,0.0,19.4,0.0,0.0,653.0012442303376,150.0
Fresno,2024-06-14,52.9375,67.0,,,96.0,27.35,37.0,17.7,0.0,16.4,0.0,0.0,1012.6800079256516,150.0
Fresno,2024-06-15,30.9375,51.0,,,96.0,27.25,36.3,18.2,0.0,20.4,1.0,1.0,142.55159222298923,150.0
Fresno,2024-06-16,37.125,56.0,,,96.0,25.35,33.5,17.2,0.0,21.6,0.0,0.0,366.17765574641777,150.0
Fresno,2024-06-17,37.427083333333336,67.0,,,96.0,25.45,33.3,17.6,0.0,23.2,0.0,0.0,167.1626147104508,150.0
Fresno,2024-06-18,44.729166666666664,82.0,,,96.0,24.1,32.4,15.8,0.0,22.7,0.0,0.0,1508.8331400382085,150.0
Fresno,2024-06-19,49.677083333333336,67.0,,,96.0,24.85,34.0,15.7,0.0,12.5,0.0,0.0,3520.0317701987074,150.0
Fresno,2024-06-20,44.09375,69.0,,,96.0,25.6,34.6,16.6,0.0,15.7,0.0,0.0,670.0203838921112,150.0
Fresno,2024-06-21,55.552083333333336,87.0,,,96.0,27.5,36.8,18.2,0.0,13.3,0.0,0.0,3602.335688864772,150.0
Fresno,2024-06-22,67.13541666666667,90.0,,,96.0,30.1,41.2,19.0,0.0,10.7,0.0,0.0,938.6241402812155,150.0
Fresno,2024-06-23,62.03125,77.0,,,96.0,32.25,42.0,22.5,0.0,10.2,0.0,0.0,4045.5474905830974,150.0
Fresno,2024-06-24,51.541666666666664,77.0,,,96.0,32.85,42.1,23.6,0.0,16.8,3.0,1.0,28.515129785066648,150.0
Fresno,2024-06-25,40.712765957446805,76.0,,,94.0,33.05,41.2,24.9,0.0,13.5,2.0,1.0,28.515129785066648,150.0
Fresno,2024-06-26,36.09375,57.0,,,96.0,32.55,41.0,24.1,0.0,25.0,1.0,1.0,50.435903309530616,150.0
Fresno,2024-06-27,26.34375,52.0,,,96.0,29.75,38.4,21.1,0.0,18.7,1.0,1.0,146.14498862948204,150.0
Fresno,2024-06-28,36.75,56.0,,,96.0,27.85,37.2,18.5,0.0,15.8,0.0,0.0,3847.564293616015,150.0
Fresno,2024-06-29,54.5,84.0,,,96.0,28.8,39.0,18.6,0.0,10.1,0.0,0.0,699.0702939719737,150.0
Fresno,2024-06-30,48.791666666666664,88.0,,,96.0,29.6,39.0,20.2,0.0,14.1,0.0,0.0,1281.5181195093205,150.0
Fresno,2024-07-01,43.479166666666664,87.0,,,96.0,30.25,39.1,21.4,0.0,15.5,0.0,0.0,550.4228779841508,150.0
Fresno,2024-07-02,45.28125,62.0,,,96.0,31.45,41.9,21.0,0.0,15.3,1.0,1.0,144.86992679462017,150.0
Fresno,2024-07-03,64.01052631578948,88.0,,,95.0,32.85,44.1,21.6,0.0,13.0,1.0,1.0,127.74680742362204,150.0
Fresno,2024-07-04,60.69892473118279,116.0,,,93.0,33.45,44.8,22.1,0.0,19.2,1.0,1.0,88.38871223823676,150.0
Fresno,2024-07-05,66.80208333333333,156.0,,,96.0,34.0,44.5,23.5,0.0,20.9,0.0,0.0,222.1742542671526,150.0
Fresno,2024-07-06,57.62105263157895,90.0,,,95.0,34.349999999999994,45.8,22.9,0.0,15.3,0.0,0.0,792.1580796637337,150.0
Fresno,2024-07-07,74.55208333333333,100.0,,,96.0,35.35,47.1,23.6,0.0,14.1,0.0,0.0,330.81672941041626,150.0
Fresno,2024-07-08,63.510416666666664,83.0,,,96.0,35.6,47.0,24.2,0.0,16.5,0.0,0.0,785.0858879005328,150.0
Fresno,2024-07-09,43.34883720930232,66.0,,,86.0,34.3,45.0,23.6,0.0,13.3,1.0,1.0,111.5477898659927,150.0
Fresno,2024-07-10,58.604166666666664,88.0,,,96.0,33.15,44.0,22.3,0.0,13.2,0.0,0.0,789.0951387076603,150.0
Fresno,2024-07-11,68.45833333333333,88.0,,,96.0,34.6,46.0,23.2,0.0,9.7,0.0,0.0,843.1348597181218,150.0
Fresno,2024-07-12,65.08333333333333,85.0,,,96.0,35.400000000000006,46.2,24.6,0.0,9.4,0.0,0.0,150.37567364060476,150.0
Fresno,2024-07-13,71.52083333333333,88.0,,,96.0,36.05,46.0,26.1,0.0,14.2,1.0,1.0,146.6629132662588,150.0
Fresno,2024-07-14,54.65625,76.0,,,96.0,34.55,44.2,24.9,0.0,19.9,0.0,0.0,662.9782179744545,150.0
Fresno,2024-07-15,40.26315789473684,58.0,,,95.0,33.2,41.9,24.5,0.0,14.8,0.0,0.0,167.94872286980407,150.0
Fresno,2024-07-16,48.11702127659574,60.0,,,94.0,31.4,40.6,22.2,0.0,15.4,0.0,0.0,1500.6472839043413,150.0
Fresno,2024-07-17,30.28125,59.0,,,96.0,29.05,39.5,18.6,0.0,18.8,0.0,0.0,668.9936975610631,150.0
Fresno,2024-07-18,47.989583333333336,69.0,,,96.0,30.75,40.0,21.5,0.0,14.9,0.0,0.0,768.0567581505475,150.0
Fresno,2024-07-19,5.235294117647059,70.0,,,85.0,31.450000000000003,41.2,21.7,0.0,12.5,0.0,0.0,756.9416707326242,150.0
Fresno,2024-07-20,63.322916666666664,80.0,,,96.0,33.75,43.0,24.5,0.0,10.2,0.0,0.0,353.100346011545,150.0
Fresno,2024-07-21,56.010416666666664,68.0,,,96.0,33.25,42.8,23.7,0.0,18.8,0.0,0.0,376.45923886065617,150.0
Fresno,2024-07-22,60.427083333333336,77.0,,,96.0,33.2,43.0,23.4,0.0,13.2,0.0,0.0,340.16105550202127,150.0
Fresno,2024-07-23,60.822916666666664,78.0,,,96.0,35.45,45.5,25.4,0.0,10.8,1.0,1.0,145.7299599880336,150.0
Fresno,2024-07-24,51.6875,66.0,,,96.0,36.2,45.3,27.1,0.0,13.2,0.0,0.0,163.3973843443,150.0
Fresno,2024-07-25,49.885416666666664,64.0,,,96.0,35.45,44.0,26.9,0.0,16.3,0.0,0.0,500.1021197660258,150.0
Fresno,2024-07-26,44.8125,65.0,,,96.0,33.25,42.8,23.7,0.0,16.3,0.0,0.0,210.32553110874824,150.0
Fresno,2024-07-27,44.166666666666664,67.0,,,96.0,30.65,41.8,19.5,0.0,22.9,0.0,0.0,578.779946423472,150.0
Fresno,2024-07-28,51.4375,62.0,,,96.0,26.4,35.8,17.0,0.0,17.8,0.0,0.0,809.369889019968,150.0
Fresno,2024-07-29,51.197916666666664,61.0,,,96.0,27.7,37.0,18.4,0.0,13.8,0.0,0.0,437.83297167727994,150.0
Fresno,2024-07-30,57.645833333333336,68.0,,,96.0,28.25,37.5,19.0,0.0,14.5,1.0,1.0,119.22590667931485,150.0
Fresno,2024-07-31,41.416666666666664,80.0,,,96.0,29.85,39.2,20.5,0.0,13.4,0.0,0.0,762.9483610276968,150.0
Fresno,2024-08-01,50.916666666666664,76.0,,,96.0,31.700000000000003,41.6,21.8,0.0,10.4,0.0,0.0,770.9809360837305,150.0
Fresno,2024-08-02,52.25,72.0,,,96.0,33.1,41.7,24.5,0.0,14.7,0.0,0.0,759.5785437574224,150.0
Fresno,2024-08-03,60.375,71.0,,,96.0,31.5,40.8,22.2,0.0,12.0,0.0,0.0,743.1828610964359,150.0
Fresno,2024-08-04,50.5625,63.0,,,96.0,32.9,42.3,23.5,0.0,11.4,0.0,0.0,194.5115338992127,150.0
Fresno,2024-08-05,59.260416666666664,79.0,,,96.0,32.95,42.7,23.2,0.0,14.0,0.0,0.0,627.7577695275735,150.0
Fresno,2024-08-06,65.0625,78.0,,,96.0,32.95,43.5,22.4,0.0,14.1,0.0,0.0,520.0844042532434,150.0
Fresno,2024-08-07,65.45833333333333,83.0,,,96.0,33.85,44.7,23.0,0.0,13.6,0.0,0.0,247.8095832301507,150.0
Fresno,2024-08-08,52.6875,69.0,,,96.0,34.15,44.5,23.8,0.0,15.0,0.0,0.0,598.6310650861625,150.0
Fresno,2024-08-09,56.8421052631579,89.0,,,95.0,31.950000000000003,41.6,22.3,0.0,17.1,0.0,0.0,600.7597874807252,150.0
Fresno,2024-08-10,57.697916666666664,76.0,,,96.0,31.85,41.5,22.2,0.0,15.7,0.0,0.0,739.671238778669,150.0
Fresno,2024-08-11,50.92631578947368,67.0,,,95.0,31.6,41.2,22.0,0.0,17.3,0.0,0.0,306.0332040677387,150.0
Fresno,2024-08-12,36.635416666666664,79.0,,,96.0,31.75,41.1,22.4,0.0,16.1,0.0,0.0,1949.0868637349336,150.0
Fresno,2024-08-13,39.322916666666664,71.0,,,96.0,29.200000000000003,38.2,20.2,0.0,17.8,0.0,0.0,1899.8719010339896,150.0
Fresno,2024-08-14,44.84375,63.0,,,96.0,27.950000000000003,37.2,18.7,0.0,15.6,0.0,0.0,1445.2573720766268,150.0
Fresno,2024-08-15,36.072916666666664,60.0,,,96.0,28.65,37.3,20.0,0.0,18.1,0.0,0.0,1877.45509389463,150.0
Fresno,2024-08-16,42.072916666666664,78.0,,,96.0,27.8,37.7,17.9,0.0,18.6,0.0,0.0,1113.5665855410114,150.0
Fresno,2024-08-17,37.78125,62.0,,,96.0,29.0,37.8,20.2,0.0,14.8,0.0,0.0,767.3111545589469,150.0
Fresno,2024-08-18,27.229166666666668,56.0,,,96.0,26.95,35.4,18.5,0.0,19.9,0.0,0.0,510.76198130272377,150.0
Fresno,2024-08-19,40.520833333333336,60.0,,,96.0,27.35,36.6,18.1,0.0,14.0,0.0,0.0,3566.678018471177,150.0
Fresno,2024-08-20,47.15625,93.0,,,96.0,28.1,37.3,18.9,0.0,14.7,0.0,0.0,481.1585337511813,150.0
Fresno,2024-08-21,35.989583333333336,74.0,,,96.0,28.2,36.9,19.5,0.0,17.5,0.0,0.0,629.6678917245337,150.0
Fresno,2024-08-22,37.458333333333336,58.0,,,96.0,27.55,36.5,18.6,0.0,15.9,0.0,0.0,282.80088828331037,150.0
Fresno,2024-08-23,48.489583333333336,70.0,,,96.0,25.15,33.9,16.4,0.0,23.3,0.0,0.0,1058.9978441079925,150.0
Fresno,2024-08-24,47.114583333333336,94.0,,,96.0,24.05,29.6,18.5,0.0,14.9,0.0,0.0,736.5916825269987,150.0
Fresno,2024-08-25,47.864583333333336,71.0,,,96.0,23.8,31.5,16.1,0.0,18.0,0.0,0.0,773.2208060943905,150.0
Fresno,2024-08-26,54.8125,79.0,,,96.0,25.25,36.3,14.2,0.0,11.3,0.0,0.0,2925.957642309649,150.0
Fresno,2024-08-27,62.489583333333336,100.0,,,96.0,27.6,38.7,16.5,0.0,12.5,0.0,0.0,739.6712724713026,150.0
Fresno,2024-08-28,60.53125,109.0,,,96.0,28.9,39.8,18.0,0.0,11.6,0.0,0.0,1148.7531172459287,150.0
